Date,User,Tweet
2022-12-27 13:17:27+00:00,SubchanBecam,@AkuAtikaFaya @aniesbaswedan Johanies pengikut baru gabung &amp; di proses baptisan pula.
2022-12-27 13:16:56+00:00,Legit__duren,"@chandraLaras22 @aniesbaswedan Apakah suka ""kabur"" juga??.. 🤔🤔"
2022-12-27 13:16:43+00:00,Harokokretek,@sapujagad_eyang @aniesbaswedan Pan udh dibaptis di Papua jadi Yohanes Anies Baswedan 😅🤣😂
2022-12-27 13:16:29+00:00,MrRoomi10,@Gulali_90 @OposisiCerdas @KPU_ID @aniesbaswedan Saya tanya sama kamu se7 gak pemilu menggunakan kotak kardus di gembok besi....?
2022-12-27 13:16:27+00:00,BentengSumbar,"Tetiba Dapat Nama Yohanes, Anies Baswedan Didoakan Jadi Presiden Nonmuslim RI Pertama: Gimana Rasanya Jadi Minoritas?

https://t.co/ZPVA418qs7"
2022-12-27 13:16:09+00:00,siregar_najeges,"Anda stress bukan karena kurang 'liburan' tapi kurang deket sama Al Qur'an...Sebaik-baik healing adalah berdekat-dekat dengan Qur'an.😇

Jgn lupa dukung #aniesbaswedan 🤩 https://t.co/P1MPZq40B8"
2022-12-27 13:16:08+00:00,zulfaalizulfa,"@LANGKAHANIES @KPU_ID @aniesbaswedan Ah 11 12 beda"" tipis biar ga kelantan sekongkol"
2022-12-27 13:15:03+00:00,chandraLaras22,@Legit__duren @aniesbaswedan Tukang ngibul yang suka ngelindur 🤪
2022-12-27 13:14:08+00:00,kadrundongok2,Eh ini beneran @aniesbaswedan di kasih nama Yohanes?
2022-12-27 13:13:56+00:00,balaputra_deva,@_diajengemy @GME_Lee77 @silarakhito @mx00711 @Gimichan1721 @aniesbaswedan @littlevixen__ @Anatta_21 ☹️
2022-12-27 13:13:26+00:00,RaffaelleJuan,"Dobol jaran bacot ga becus krja..di tny apa..di jwbnya apa..
@aniesbaswedan 
Ga becus krja!!
Hancur negara kita kl smp dia jd presiden"
2022-12-27 13:13:09+00:00,sazhanto,"@Nyi_Maheswari jancuk nies @aniesbaswedan 
yg model gini km mau bilang ga jual politik identitas lg 
kl mau campaign itu jual visi misi yg diatas standar Pak Jokowi 
Bulan dpn makan bigul sklian aja d petak 9"
2022-12-27 13:12:47+00:00,NovelBamukmin,Dengan memilih aniesbaswedan sebagai presiden berarti kalian telah mendukung tegaknya khilafah di Indonesia! #Pilpres2024
2022-12-27 13:12:37+00:00,kadrundongok2,"@abuyasalha2 @AirinDatangLagi @ganjarpranowo @Jelli_cent Gambar yg di atas, harus di ingat, nama nya skr yohanes anies baswedan"
2022-12-27 13:12:18+00:00,bulanrudrigo,"@sapujagad_eyang @aniesbaswedan Kan udh dapat nama Yohanis, bagemana mungkin...🤣🤣🤣"
2022-12-27 13:10:43+00:00,_diajengemy,@balaputra_deva @GME_Lee77 @silarakhito @mx00711 @Gimichan1721 @aniesbaswedan @littlevixen__ @Anatta_21 😀
2022-12-27 13:10:30+00:00,balaputra_deva,@_diajengemy @Gimichan1721 @GME_Lee77 @silarakhito @mx00711 @aniesbaswedan @littlevixen__ @Anatta_21 Biar gak nampak banget acimnya 🤣
2022-12-27 13:10:23+00:00,_diajengemy,@GME_Lee77 @Gimichan1721 @silarakhito @balaputra_deva @mx00711 @aniesbaswedan @littlevixen__ @Anatta_21 😀
2022-12-27 13:10:19+00:00,RencangAH,Udah tau kan siapa yang jadi pilihan rakyat ? #kerjauntukindonesia #GolkarIndonesia #airlanggahartarto #Pilpres #Pilpres2024 #Pemilu #aniesbaswedan @airlangga_hrt @Golkar2024 @golkar_id @PemimpinBangsa3 @CaryaAirlangga @KoncoAirlangga @putuagenggribig @CapresGolkar https://t.co/tWSCC54zvy
2022-12-27 13:10:02+00:00,balaputra_deva,@GME_Lee77 @Gimichan1721 @_diajengemy @silarakhito @mx00711 @aniesbaswedan @littlevixen__ @Anatta_21 Org Medan bilang CONGOK 🤣
2022-12-27 13:10:01+00:00,WartaEkonomi,"Sejumlah Orang Lakukan Unjuk Rasa Tolak Kedatangan Anies Baswedan ke Solo, Relawan Perubahan Ogah Pusing: Silakan Rakyat Menilai! https://t.co/J2dJm7EsTK"
2022-12-27 13:09:56+00:00,RaffaelleJuan,"Bacot kyk gni ga pantas jd presiden.
@aniesbaswedan"
2022-12-27 13:09:46+00:00,MM84024016,Yohanes Anies Baswedan Yaman pembual gobloknya orang pribumi 🤣🤣🤣 mengagungkan turunan Yaman
2022-12-27 13:09:05+00:00,Rang_Hoki,@Tita83079013 @aniesbaswedan MEMBAHGONGKAN LUAR BINASA SEKALI
2022-12-27 13:09:04+00:00,Ismail90627422,@QaillaAsyiqah @aniesbaswedan Pasukan nasi bungkus beraksi
2022-12-27 13:09:02+00:00,balaputra_deva,@_diajengemy @GME_Lee77 @silarakhito @mx00711 @Gimichan1721 @aniesbaswedan @littlevixen__ @Anatta_21 🤤 seleraku terlalu jauh dipulau jawa.  Kalau dekat udah abis tuh makanan 🤤
2022-12-27 13:08:47+00:00,Raka_7804,"@Tita83079013 @aniesbaswedan yg betul bukan merangkul tapi menunggangi, segala cara untuk memuaskan nafsu kekuasaan. pra pilkada dki tunggangi ormas terlarang, dah jd gub dekati minoritas.. kebaca kalo musang berbulu domba.. licik perkataan dan perbuatan https://t.co/cTZFnPclfg"
2022-12-27 13:07:54+00:00,TerasCLBK,@OposisiCerdas @NasDem lupa sama prilaku pendukung @aniesbaswedan yg mengusir Djarot dari masjid saat kampanye pilkada Jakarta? kalau tolol jgn diborong 😂
2022-12-27 13:07:32+00:00,TaliUdeng,@dimasecco @AkuAtikaFaya @Sgrdamai @danaracelli @dwioktariyadi @wahyonoisnaeni1 @aniesbaswedan 🤭🤭
2022-12-27 13:07:30+00:00,mahandi22,@BosPurwa @aniesbaswedan aku juga baru nemu sepanjang sejarah .kalo ada kelebihan bayar berkali kali..🤭
2022-12-27 13:07:04+00:00,masochim,Rakyat sudah cerdas dan bisa bedain mana yg bisa kerja dan mana yg biasa berbohong. Bukan begitu Yohanes @aniesbaswedan
2022-12-27 13:06:53+00:00,ajies4ra,@eko_alaya @aniesbaswedan 😋
2022-12-27 13:06:52+00:00,MM84024016,Yohanes Anies Baswedan pembual
2022-12-27 13:06:03+00:00,brin_watch,"mengenai wacana mobil listrik untuk kantor pemerintah, jawaban ini cocoknya jawaban kepala satu-satunya lembaga riset nasional atau pejabat/panitia lelang ?? @jokowi @KSPgoid @gibran_tweet @muhsaiddidu @fadlizon @budimandjatmiko @aniesbaswedan @prabowo  @AchsanulQosasi"
2022-12-27 13:05:57+00:00,AhmadSu21978942,@FirzaHusain Yohanes Anies Baswedan Khan https://t.co/1oKTvjEcyx
2022-12-27 13:05:57+00:00,kitamerdeka19,"@arismaya @aniesbaswedan @NasDem Is the Point..
Nasdem Partai Masa Depan Indonesia Maju"
2022-12-27 13:05:51+00:00,setiawanh46,@HelmiFelis_ Dan orang yaman itu padw ngibul alias DOBOL kayak @aniesbaswedan
2022-12-27 13:04:53+00:00,anamchoirul218,@Tita83079013 @aniesbaswedan Berita basi tahun 2017 kok di bicarakan Terus...
2022-12-27 13:04:32+00:00,eko_alaya,Yohanes @aniesbaswedan ...Selamat sdh jadi Anak Tuhan 🙏🙏🙏
2022-12-27 13:04:10+00:00,72Rahmola,"@Sumarwoto18 @Tita83079013 @NasDem @aniesbaswedan Ooooh,,, kelebihan bayar ya bong lol,,,,😅😅😅😅 https://t.co/Akuv2zHXSU"
2022-12-27 13:03:22+00:00,BacotPerih,"@Anak__Ogi @democrazymedia @aniesbaswedan @musniumar @Onl1Jb @Muhammad_Saewad Rencana jahat mereka kebaca

https://t.co/VcOtewrTte"
2022-12-27 13:02:31+00:00,Tengkode1,"@HelmiFelis_ Buzzer @aniesbaswedan  gak kreatif banget alias miskin narasi, pada butuh obat cacingan sepertinya.
1 Dollar =Rp 15.000 tetap damai.
1 Dollar =250 Riyal hasilnya perang. https://t.co/HjZuhIFws5"
2022-12-27 13:02:26+00:00,makmuridrus,"Kami relawan Jokowi 2019, sekedar mengingatkan bila *Menteri Pertanian Prof Dr. H. Syahrul Yasin Limpo, SH. MH.* di ganti maka saya yakin 90 % masyarakat Sulawesi Selatan termasuk yang tersebar di Indonesia akan pilih Anies Baswedan, karena mereka mewakili suku Bugis Makassar"
2022-12-27 13:02:03+00:00,masochim,Ngebacot aja lu nies @aniesbaswedan
2022-12-27 13:01:50+00:00,om_eprajol,Kapan nih Yohanes @aniesbaswedan mau makan nasi goreng enak ini. Atur waktunya ya. 😁 https://t.co/BTk0Pis9Ny
2022-12-27 13:01:29+00:00,dicky_buliin,@tijabar Ini krn ulah @aniesbaswedan yg ga pecus kelola jkt.. 5th 400an T ga dpt apa2
2022-12-27 13:01:07+00:00,devaannaa,"@Terajana313 @YakinNazara @KmZdotNet @aniesbaswedan Itu ayat gue ngerti, tapi lu ngerti gak memahami konteks ayatnya?  apkh seseorang dalam memberikan ucapan selamat natal. Klo gusdur memberi ucapan selamat natal menjadi kafir? apakah dia langsung kafir! 
,
Baiknya lu bljr lagi yang bnyk tentang tafsir Al-Qur'an. Selamat natal.😄"
2022-12-27 13:00:56+00:00,CupiD__22,@petruspasaribuu @aniesbaswedan @prabowo @Gerindra Ogeb🙄😂😂
2022-12-27 12:59:59+00:00,MerahMu85852743,@aniesbaswedan Selamat natal
2022-12-27 12:59:54+00:00,AnthonyXaxier,@NasDem @aniesbaswedan Guoblok loe anus https://t.co/j3Hee2UiT5
2022-12-27 12:59:39+00:00,Gimichan1721,"@GME_Lee77 @_diajengemy @silarakhito @balaputra_deva @mx00711 @aniesbaswedan @littlevixen__ @Anatta_21 Nasinya dikit, lauknya perang... 🤣🤣🤣"
2022-12-27 12:59:38+00:00,Dendyarafani,@esti_upay @Anaksemut4 @Bukan_Sapa2x @aniesbaswedan @feryfarhati Kapuyuak
2022-12-27 12:59:02+00:00,_diajengemy,@GME_Lee77 @Gimichan1721 @silarakhito @balaputra_deva @mx00711 @aniesbaswedan @littlevixen__ @Anatta_21 Emang napa...?
2022-12-27 12:59:00+00:00,Gimichan1721,"@GME_Lee77 @_diajengemy @silarakhito @balaputra_deva @mx00711 @aniesbaswedan @littlevixen__ @Anatta_21 Ada pak @aniesbaswedan juga...
Sapa tau mau ikutan makan"
2022-12-27 12:58:25+00:00,LeeInung,"@BosPurwa @aniesbaswedan capres hanya bisa berkata2 normatif.
saat jadi gubernur dg program unggulan DP 0% malah pengadaan lahannya koruptif"
2022-12-27 12:58:18+00:00,AHMADYAMUHAMMA3,@QaillaAsyiqah @aniesbaswedan Panasbung😀
2022-12-27 12:58:12+00:00,_diajengemy,"@GME_Lee77 @silarakhito @balaputra_deva @mx00711 @Gimichan1721 @aniesbaswedan @littlevixen__ @Anatta_21 Yang kiri enoki, yang kanan sawi putih besar dan telur"
2022-12-27 12:58:04+00:00,Anakrepubl1k,@aniesbaswedan Nah cendol dawet too...
2022-12-27 12:57:57+00:00,AkiJalanLurus,"@syabillalnovian Lebih Baik Pa @prabowo Dgn Partai @Gerindra Dukung Dan Kawal Anies Baswedan Menuju Presiden RI 2024. 
InsyaaAllah Nama Pa Prabowo Akan Dikenang Dimata Rakyat Indonesia Sepanjang Masa."
2022-12-27 12:57:30+00:00,baliandra2,"Rekam jejak Pak Anies Baswedan sebagai pemimpin berprestasi. Layak jadi Presiden RI tahun 2024

#IndonesiaSemakinHancur 
#IndonesiaSemakinHancur https://t.co/PEMDvhdwhD"
2022-12-27 12:57:26+00:00,_diajengemy,@Gimichan1721 @GME_Lee77 @silarakhito @balaputra_deva @mx00711 @aniesbaswedan @littlevixen__ @Anatta_21 Kok ada emot nya🤔
2022-12-27 12:57:19+00:00,Nawawi079,"@NasDem Tolong pasang spanduk di daerah Jagakarsa, khususnya Srengseng sawah, foto @aniesbaswedan dan lambang Parpol NasDem"
2022-12-27 12:56:29+00:00,SHPDCMPABABD,@FirzaHusain Terimakasih selalu memikirkan Anies Baswedan siang dan malam.
2022-12-27 12:56:23+00:00,Anakrepubl1k,@Gimichan1721 @aniesbaswedan Nah itu dia...
2022-12-27 12:56:19+00:00,L0v3Indonesia,"@LoudMinorities @aniesbaswedan, @PKSejahtera ...inikah namanya keadilan ?? Anies cb sambangin ya, siapa tahu diajak selfy sama sesamamu.."
2022-12-27 12:55:47+00:00,Al_Qadrie14,"Ditengah Rintik Hujan, Anies Baswedan Berziarah ke Makam Budayawan Betawi Alm. Babe Ridwan Saidi. 
😢😢 https://t.co/t1l9LjWDhr"
2022-12-27 12:54:53+00:00,sarpan2000,"@Tita83079013 @aniesbaswedan Jangan lupa , al ngibuli.😁😁"
2022-12-27 12:54:36+00:00,SoettaSena,@BosPurwa @aniesbaswedan https://t.co/sZH5227ONB
2022-12-27 12:54:25+00:00,SuhendroDedi,@RetroReb0rn @Tita83079013 @aniesbaswedan 😂 😂 😂 perfect
2022-12-27 12:54:21+00:00,rauklemaleo745,"Anies Baswedan pemecah belah Bangsa, Penipu Rakyat.

#HTIFPIDukungAnies
#AniesDidukungKHILAFAH
#AniesNasdemOut 
#TenggelamkanAniesBaswedan
#TenggelamkanPartaiNasdem
#AniesDidukungKoruptor
#AniesPendukungKhilafah
#AniesPendukungOrmasRadikal
#PribumiLebihBerkualitas https://t.co/JVEjHqOntD"
2022-12-27 12:53:43+00:00,powerra74886092,"@malonda_hendrik @aniesbaswedan @feryfarhati Versi google kan , bukan versi warga jakarta 😅"
2022-12-27 12:53:30+00:00,cagubnyinyir2,"Kasus penolakan terhadap Safari politik Anies Baswedan di Solo didahului penolakan di Aceh, Sulsel dan Sumbar.
""Warga Solo ada yang resisten"".
https://t.co/JUQUqb7ZER…
@GusWarok @Dodolipet199 @doetaalam @okeeko9 @AndiSinulingga @NusBhisma @KodratArief @thangichothape1 @2sejoli_"
2022-12-27 12:53:30+00:00,malonda_hendrik,@Mdy_Asmara1701 Mau salahkan pemerintah atau PJ Gubernur DKI...Tolol...dimana mantan gubernur Terrrr-Bodoh versi Google yg gk kerja selama 5 thn...mana tanggung jawab Anies Baswedan Bapak Politik Identitas...Pendukung Tolol
2022-12-27 12:53:19+00:00,Agus92177347,@ariefpost @aniesbaswedan @feryfarhati Kadang kebencian bisa mengalahkan akal sehat
2022-12-27 12:53:06+00:00,Adsword02,"@ch_chotimah2 Pak Yohanes Baswedan lg ngapain dipasar?? 
Cc @aniesbaswedan"
2022-12-27 12:53:03+00:00,ProfylHenuk,"Yth. Presiden @jokowi,Saatnya Tendang Keluar ""TRIO BENALU"" Dari @NasDem Dipimpin @suryopaloh Pro-@aniesbaswedan&amp;Khusus @PlateJohnny Asal NTT Bisa Digantikan @ProfylHenuk Terbukti Pendukung Setia @jokowi Sejak Periode I-II(2014-2024)Kini Gigih Pertahankan PULAU PASIR Bagian NKRI. https://t.co/YI1JuP9N37"
2022-12-27 12:52:52+00:00,baliandra2,"KERJA ANIES BASWEDAN TERUKUR.

Janji2nya terpenuhi, kualitasnya tinggi, kepuasan masyarakat besar. 

83% masyarakat Jakarta puas atas kinerja Anies selama 5 tahun.

Cebong biasanya bilang Anies cuma jago ngomong. Padahal cebong yang cuma ngebacod.

#IndonesiaSemakinHancur https://t.co/sZ5jykml2B"
2022-12-27 12:52:34+00:00,AlfaElectronic4,"@Sukardi2017 @aniesbaswedan Masih di Endus
@KPK_RI"
2022-12-27 12:52:23+00:00,Anakrepubl1k,@petruspasaribuu @aniesbaswedan @prabowo @Gerindra Pak Ustaz bilang Dongok Baling2...🤣🤣🤣
2022-12-27 12:51:13+00:00,Gub_Gobl0g,@constantineexe @sapujagad_eyang @aniesbaswedan Gue goblok tapi hapal isi uud 45 dan pedoman penghaytan pancasila.. gimana gue tantang lu secara live hapalan isi kontitusi negara secara live video berani?
2022-12-27 12:51:08+00:00,Gimichan1721,@_diajengemy @GME_Lee77 @silarakhito @balaputra_deva @mx00711 @aniesbaswedan @littlevixen__ @Anatta_21 Aku juga... makanan rumahan ajaaa.... 😌😌😌 https://t.co/9mbBedZqB1
2022-12-27 12:51:07+00:00,Junz_backup,@petruspasaribuu @aniesbaswedan @prabowo @Gerindra Lain diucap lain pula yg dilakukan.
2022-12-27 12:50:55+00:00,Ardi39514267,"@Elvino2016 @petruspasaribuu @aniesbaswedan @prabowo @Gerindra Muka beton pke semen 3roda,kuat dah kokoh😂"
2022-12-27 12:50:53+00:00,Mutiaratimur07,"@Yoel_Syahputra @aniesbaswedan Survey tahun 2015  🤣🤣🤣🤣... berarti zaman perang di undur ke tahun 2015 🤣🤣🤣...

Jajahan 350 tahun itu trjadi di tahun 2015🤣🤣🤣🤣

Loe gk paham dgn maksud 350 tahun itu ya???"
2022-12-27 12:50:25+00:00,Lusiana21421314,@Dpram_Balik Anies Baswedan Ahya/Gatot nurmantyo pilihan kami
2022-12-27 12:50:14+00:00,aci_lala,"Anies baswedan bapak politik identitas
#HTIFPIDukungAnies
#AniesDidukungKHILAFAH
#AniesNasdemOut 
#TenggelamkanAniesBaswedan
#TenggelamkanPartaiNasdem
#GoodByeNasdemAnies
#AniesDidukungKoruptor
#AniesPendukungKhilafah
#AniesPendukungOrmasRadikal
#PribumiLebihBerkualitas https://t.co/ffyvNWt4z7"
2022-12-27 12:49:50+00:00,melati_pagar,"@Ben_Idzardi @budimandjatmiko @HardiAhmad @aniesbaswedan @soesilobambang Dari awal udah ngawur, compare dengan anak SD saja udah ngga nyambung, OK"
2022-12-27 12:49:39+00:00,ujay90,"@Jokop_Jkp @jokowi @aniesbaswedan Mudah2an apa yg dikerjain PJ Gub Heru bisa mengantisipasi kiriman air dari Bogor. 
Biar buzzer Anies paham kerja seperti apa harusnya..
@tatakujiyati @marlina_idha @ekowboy2 @bachrum_achmadi"
2022-12-27 12:49:13+00:00,cagubnyinyir2,"Kasus penolakan terhadap Safari politik Anies Baswedan di Solo didahului di Aceh, Sulsel dan Sumbar.
""Solo masyarakat ada yang resisten"".
https://t.co/bLh5KmmPfr
@Gaussada_ @hank_jkt @bebek_NKRI @YCH7168 @Sukma_Ekalaya @BahamasJefry @JafYaya2150 @WagimanDeep_IX @JohnAquinoo"
2022-12-27 12:48:49+00:00,jembersolo,@BudTeguh @NasDem @aniesbaswedan Tenggelamkan...
2022-12-27 12:48:45+00:00,GomarusBudiatn5,@Tita83079013 @NasDem @aniesbaswedan Keren yang jembut ibu² ... barang siapa meninggikan diri maka Ia akan direndahkan serendah rendah nya.
2022-12-27 12:48:24+00:00,AchmadFalah6,Kasiaannn deh Lu...@aniesbaswedan
2022-12-27 12:48:11+00:00,Denzonly86,@aniesbaswedan Selamat natal Pak Yohanes Anies Baswedan
2022-12-27 12:47:29+00:00,MSono1962,@Gimichan1721 @aniesbaswedan 😁😁😂😂😂
2022-12-27 12:47:17+00:00,Sudraja26112105,"@Candra4smara Stuju 
#aniesbaswedan  for RI 1"
2022-12-27 12:46:47+00:00,RetroReb0rn,@Tita83079013 @aniesbaswedan Maaf .yg benar itu Yohanes Anies Rasyid Baswedan Singh sinting
2022-12-27 12:46:41+00:00,ZRsaja,"@merahputihsuara Anda Keren, Pak @aniesbaswedan 
Gada Lawan...

Sumpah!

😎😎😎 https://t.co/L78vm1zg6s"
2022-12-27 12:46:36+00:00,janganngadu,@_PointBroo__ @SimbahPutri1 @aniesbaswedan 🤭🤭
2022-12-27 12:46:34+00:00,Darmaji22477104,@Sukardi2017 @aniesbaswedan https://t.co/aVWTgQwR0s
2022-12-27 12:46:02+00:00,L0v3Indonesia,@aniesbaswedan @feryfarhati Bener kah drun ?? https://t.co/af589Hi0eT
2022-12-27 12:45:57+00:00,Rolling25855928,@Tita83079013 @aniesbaswedan Salut ama pak yohanes baswedan
2022-12-27 12:45:08+00:00,INDONESIAPERKS4,"Wajar Presiden @jokowi Mengayomi  &amp; Merangkul Umat Beragama di Negara Indonesia 🇮🇩

@NataliusPigai2 Lupa❓
Apa Kapasitas @aniesbaswedan masuk Gereja &amp; memakai Stola Gereja❓
Dan diberi Nama Yohanes oleh Sekte Alfa-Omega dari Papua❓

Sorry Pig, Anies Bukan Nabi ataupun Allah ‼️
. https://t.co/bZRok7rYhn"
2022-12-27 12:45:07+00:00,baliandra2,"Pengamat Sosial: HRS dan Anies Baswedan Mampu Pimpin Indonesia Menuju Perubahan!
https://t.co/TRLbO1QvLQ 

#IndonesiaSemakinHancur 
#IndonesiaSemakinHancur"
2022-12-27 12:44:46+00:00,mulya3051,@SewadMukmek @aniesbaswedan Sudah kehabisan obat junjungan. coba beliin obat di kalijodo
2022-12-27 12:44:25+00:00,_PointBroo__,@janganngadu @SimbahPutri1 @aniesbaswedan 🤣🤣🤣
2022-12-27 12:44:11+00:00,abilhilal_75864,"@Arthamilli2111 @malonda_hendrik @aniesbaswedan @feryfarhati Kardus mah benci melulu hari2 penuh wajah pak anies, 😆"
2022-12-27 12:44:00+00:00,andi01081963,@aniesbaswedan @sumarsonomo Aamiin Yaa Robbal ‘Alaamiin 🤲
2022-12-27 12:43:33+00:00,sintanazura,"Anies Baswedan gak bisa kerja !!!! 
#HTIFPIDukungAnies
#AniesDidukungKHILAFAH
#AniesNasdemOut 
#TenggelamkanAniesBaswedan
#TenggelamkanPartaiNasdem
#GoodByeNasdemAnies
#AniesDidukungKoruptor
#AniesPendukungKhilafah
#AniesPendukungOrmasRadikal
#PribumiLebihBerkualitas https://t.co/W0BjHcTJnj"
2022-12-27 12:43:26+00:00,laracenil,@dimasecco @danaracelli @AkuAtikaFaya @TaliUdeng @Sgrdamai @dwioktariyadi @wahyonoisnaeni1 @aniesbaswedan Ha yo kerep......biasa disengaki
2022-12-27 12:42:46+00:00,dimasecco,"@TaliUdeng @AkuAtikaFaya @Sgrdamai @danaracelli @dwioktariyadi @wahyonoisnaeni1 @aniesbaswedan Lha iyesss...Kedah sungkem Tiyang Sepuh ngaturaken sugeng Riyadi Wiyosan Dalem

Ini di Jogja ada banyak Alfa Omega loh , Dhe. AO nya pasti beda
🤭 https://t.co/giQv2ai4AR"
2022-12-27 12:42:43+00:00,_diajengemy,@GME_Lee77 @silarakhito @balaputra_deva @mx00711 @Gimichan1721 @aniesbaswedan @littlevixen__ @Anatta_21 Tumis aja😀 https://t.co/u4a52xi9Wz
2022-12-27 12:42:18+00:00,laracenil,@AkuAtikaFaya @danaracelli @TaliUdeng @Sgrdamai @dwioktariyadi @wahyonoisnaeni1 @aniesbaswedan Makasih mbak 🙏🙏 🥰🥰
2022-12-27 12:42:15+00:00,JolieKline15,"Tolak Politik Identitas Anies Baswedan
#HTIFPIDukungAnies
#AniesDidukungKHILAFAH
#AniesNasdemOut 
#TenggelamkanAniesBaswedan
#TenggelamkanPartaiNasdem
#GoodByeNasdemAnies
#AniesDidukungKoruptor
#AniesPendukungKhilafah
#AniesPendukungOrmasRadikal
#PribumiLebihBerkualitas https://t.co/g4cat7WJB7"
2022-12-27 12:41:49+00:00,PetrusAjin,Anies Baswedan restasi Nol besar https://t.co/izCQUQdyUq #TenggelamkanAniesBaswedan
2022-12-27 12:41:36+00:00,Mohtar_kesuma,@Tita83079013 @NasDem @aniesbaswedan Blusukan keman mana cuma mau ngibul
2022-12-27 12:41:31+00:00,BossToukeeIsa,@03__nakula @wongkalibanteng Ngucapkan selamat natal haram kecuali @aniesbaswedan  rela di babtis dgn nama yohanes demi dpt dukungan jadi capres @musniumar @marlina_idha @Mdy_Asmara1701
2022-12-27 12:41:08+00:00,JolieKline15,"Tolak keberadaan politik Anies Baswedan dmna pun
#HTIFPIDukungAnies
#AniesDidukungKHILAFAH
#AniesNasdemOut 
#TenggelamkanAniesBaswedan
#TenggelamkanPartaiNasdem
#GoodByeNasdemAnies
#AniesDidukungKoruptor
#AniesPendukungKhilafah
#AniesPendukungOrmasRadikal
#PribumiLebihBerkualitas https://t.co/zHvIaiRnCV"
2022-12-27 12:40:39+00:00,abilhilal_75864,"@malonda_hendrik @aniesbaswedan @feryfarhati Dasar kardus, hati anda yang busuk harus dibersihkan"
2022-12-27 12:40:37+00:00,widarto63285827,"surat cinta buat: @aniesbaswedan cs
@bachrum_achmadi @musniumar
@AndiSinulingga @DokterTifa @caul_tanjung @MardaniAliSera
@Azhar_k18 @FerdinandHaean3
@Ghurem2 @NgkongRoses
@seruanhl @memorysongs2022
@PUTRI_41708 @HairulAlHafiz1
Klik🔻
https://t.co/FxsYJMnqqk https://t.co/yAkz1OufFx"
2022-12-27 12:40:34+00:00,Rinaimoutz,"Anies Baswedan BIADAB!!! Jakarta harusnya tidak banjir seperti saat ini Babi!
https://t.co/TSthj2zzi6 #AniesNasdemOut"
2022-12-27 12:39:53+00:00,TaliUdeng,@dimasecco @AkuAtikaFaya @Sgrdamai @danaracelli @dwioktariyadi @wahyonoisnaeni1 @aniesbaswedan Hmmm.. kudu hormat karo orang tua..
2022-12-27 12:39:17+00:00,nteph20,@Gimichan1721 @aniesbaswedan Selamat
2022-12-27 12:39:01+00:00,dimasecco,"@TaliUdeng @AkuAtikaFaya @Sgrdamai @danaracelli @dwioktariyadi @wahyonoisnaeni1 @aniesbaswedan Nek niki AO yg sama atw bukan, pakde @TaliUdeng 
🤭🤣🏃🏃🏃🏃

📸 Nyomot nggone Mbah gugel https://t.co/3u8Kt4fJEo"
2022-12-27 12:38:53+00:00,Armen40535245,"@ruhutsitompul Bang Anies Baswedan, kami siap menghantarkan bang Anies Presiden RI, Aamiiin 🙏🙏🙏🙏"
2022-12-27 12:38:13+00:00,AkuAtikaFaya,@laracenil @danaracelli @TaliUdeng @Sgrdamai @dwioktariyadi @wahyonoisnaeni1 @aniesbaswedan Karena sepemikiran aku fb...😂😂😂
2022-12-27 12:38:05+00:00,AvanPutraa,"Bahaya!! Anies Baswedan punya niat ga bener, jangan sampai kita menjadi kacung mereka #HTIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesNasdem #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas https://t.co/cbrsZHF4iq"
2022-12-27 12:38:00+00:00,king_leond,"Anies Baswedan Biadap !
#HTIFPIDukungAnies
#AniesDidukungKHILAFAH
#AniesNasdemOut 
#TenggelamkanAniesBaswedan
#TenggelamkanPartaiNasdem
#GoodByeNasdemAnies
#AniesDidukungKoruptor
#AniesPendukungKhilafah
#AniesPendukungOrmasRadikal
#PribumiLebihBerkualitas https://t.co/9963gv1nHH"
2022-12-27 12:36:42+00:00,woeks63,@DEDIDARMAWANSY7 @Ki_Sambernyowo @Tita83079013 @aniesbaswedan Hahaha kok bisa ya
2022-12-27 12:36:40+00:00,benuaandin,@Jokond0 @LANGKAHANIES @aniesbaswedan 😁🙏
2022-12-27 12:36:25+00:00,TTBN010816000,@aniesbaswedan @feryfarhati Titip salam untuk nyonya yohanes pak ....
2022-12-27 12:36:09+00:00,PaimoMontok,"@Verraagustian_ Lebih hebat jinjingan kami para kadrun. Berani nyekar saat kutbah natal. Haleluya pak Johanes @aniesbaswedan
Merry Christmas 
https://t.co/jMlH1sWeOD"
2022-12-27 12:35:49+00:00,herusndkedua,"@aniesbaswedan @feryfarhati Sepi pak.. bapak anies kelihatan bngt suka akting dan berkata kata doang.. jangan dipaksakan nyapres pak, masyarakat udh cerdas dan udh tahu mana yg bisa kerja dan mana yg bisa menata kata.."
2022-12-27 12:35:42+00:00,RHudioro,@aniesbaswedan Jgn kau gadai akhirat mu utk dunia yang sementara
2022-12-27 12:35:42+00:00,Darmaji22477104,"@Sukardi2017 @aniesbaswedan Lah wong edan mah bebas bos,,babi juga halal buat dia,,"
2022-12-27 12:35:09+00:00,sugiantoyanto6,@KhucingGendut @aniesbaswedan @feryfarhati Itu urusan Petugas Partai yang sedang berkuasa
